platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
rigetti,33,41.3057874833775,48.0,0.8,0.34432941259902333,0.34834212636454487,-1.1653706069525929
rigetti,34,42.62931215521234,48.0,0.8,0.3741568504500341,0.3805544359577711,-1.7098672655711145
rigetti,35,16.068125979433205,48.0,0.8,0.33123118134209895,0.33462049657734605,-1.0232476367454622
rigetti,36,36.17818702700048,48.0,0.8,0.3435676552833964,0.3576275844357484,-4.0923320155835015
rigetti,37,38.337411259382485,48.0,0.8,0.28506001266972525,0.29345836274689335,-2.9461691236569743
rigetti,38,24.03756123082715,48.0,0.8,0.3640120540067575,0.3640120540067575,0.0
rigetti,39,12.953710611501613,48.0,0.8,0.30403493829502976,0.315995039523157,-3.933791719858651
rigetti,40,44.789109229515354,48.0,0.8,0.3410823548074975,0.3437097957150475,-0.7703244892374775
rigetti,41,29.947162192098233,48.0,0.8,0.3515083615827354,0.35995548415547296,-2.403107150766692
rigetti,42,31.854804363317548,48.0,0.8,0.3182694303139963,0.3199873626809924,-0.5397729732639626
rigetti,43,11.631276839587427,48.0,0.8,0.3166905174175833,0.32452767397194787,-2.4747051532429087
rigetti,44,14.315752404418976,48.0,0.8,0.30884763592440195,0.3216035223356745,-4.130155108065934
rigetti,45,7.326611678411805,48.0,0.8,0.32458104863946813,0.3382028553733164,-4.196735080789896
rigetti,46,46.602049679703185,48.0,0.8,0.3638369790160529,0.37560865778810004,-3.2354267023330183
rigetti,47,25.360386247307492,48.0,0.8,0.3068779173195147,0.322932862578115,-5.231704320348418
rigetti,48,12.388830287451576,48.0,0.8,0.30564782421844267,0.31714538510033613,-3.761702184955291
rigetti,49,47.30357348079133,48.0,0.8,0.34817909863698177,0.3579580898874803,-2.80860950263252
rigetti,50,14.231985057651462,48.0,0.8,0.33024677722132617,0.33385028953807894,-1.0911574511256317
rigetti,51,20.38695031080516,48.0,0.8,0.3548178546188689,0.3606752080064822,-1.650805705340003
rigetti,52,14.747568448491355,48.0,0.8,0.3406058969250435,0.34806939101613005,-2.1912404213979357
rigetti,53,33.11335749978066,48.0,0.8,0.3336843458974621,0.348320756956548,-4.386304373889791
rigetti,54,42.545264207155135,48.0,0.8,0.34609586147584653,0.38441746723261366,-11.072540883139549
rigetti,55,39.22729791184593,48.0,0.8,0.3203526327587671,0.32120675807189525,-0.2666203507593301
rigetti,56,37.0183962244682,48.0,0.8,0.3303249872179961,0.3621658572856299,-9.639255672360205
rigetti,57,14.458746722399662,48.0,0.8,0.31626312205361273,0.3220826070484235,-1.8400770083539046
rigetti,58,39.62376835372302,48.0,0.8,0.3072446904258183,0.31370319751899306,-2.102072808556508
rigetti,59,20.37684435595839,48.0,0.8,0.3647756942482872,0.3708134363995316,-1.6551931081062616
rigetti,60,1.3667628709486532,48.0,0.8,0.3330412250101052,0.33838919093065234,-1.605796976150589
rigetti,61,14.365523568465688,48.0,0.8,0.30105401873624626,0.3144566826080191,-4.451913290523102
rigetti,62,8.205296893320098,48.0,0.8,0.31140091444770357,0.3224460776809135,-3.546927038669579
rigetti,63,38.75968137841808,48.0,0.8,0.3364336417331577,0.3508447947826678,-4.283505351982688
rigetti,64,41.24907576425506,48.0,0.8,0.39035932251306144,0.40824913031090715,-4.582907789334818
rigetti,65,40.898871238814586,48.0,0.8,0.34745147014741806,0.35739313703826014,-2.8613109297318537
rigetti,66,27.043288735093313,48.0,0.8,0.311834119200828,0.31912363515425346,-2.337626162302935
rigetti,67,32.93958997329246,48.0,0.8,0.33444919094035086,0.35733183593066786,-6.841889772846881
rigetti,68,33.56561261500221,48.0,0.8,0.3385946306966433,0.3730316340178227,-10.170569819824605
rigetti,69,18.028271182394107,48.0,0.8,0.3008303008028451,0.3008303008028451,0.0
rigetti,70,20.93083292981617,48.0,0.8,0.35831619665858244,0.3623839154555219,-1.1352316291790006
rigetti,71,45.600795811448016,48.0,0.8,0.3403282000107133,0.3487905293653637,-2.4865201750498556
rigetti,72,6.128531243208572,48.0,0.8,0.3074071092144534,0.32404174564820465,-5.411272522701021
rigetti,73,36.743661049394206,48.0,0.8,0.3461245493026722,0.36678675908693176,-5.969588064726159
rigetti,74,19.85720320647604,48.0,0.8,0.30247983600016004,0.31500512526780683,-4.140867514765566
rigetti,75,44.574886860957974,48.0,0.8,0.3089584408397654,0.3118325491193763,-0.9302572448899268
rigetti,76,11.086161437576514,48.0,0.8,0.3192580007257268,0.33331822766481434,-4.404032759437913
rigetti,77,2.8139889155624473,48.0,0.8,0.30659233628254623,0.30987318175138506,-1.0701002864648597
rigetti,78,9.794290445136225,48.0,0.8,0.3209312187008759,0.338758320452495,-5.554804491686075
